start_id,end_id,type
"NETAPP, INC.",954,LOCATED_IN
EMC IP Holding Company LLC,471,LOCATED_IN
"SHENZHEN DAPU MICROELECTRONICS CO., LTD.",627,LOCATED_IN
"Micron Technology, Inc.",107,LOCATED_IN
X Development LLC,747,LOCATED_IN
"WYBOTICS Co., LTD.",160,LOCATED_IN
"SAMSUNG DISPLAY CO., LTD.",1057,LOCATED_IN
National Institute of Information and Communications Technology,1102,LOCATED_IN
"JD.com American Technologies Corporation; BEIJING WODONG TIANJUN INFORMATION TECHNOLOGY CO., LTD.",0,LOCATED_IN
Educational Testing Service,880,LOCATED_IN
C SQUARED IP HOLDINGS LLC,984,LOCATED_IN
MicroStrategy Incorporated,1146,LOCATED_IN
"CRYPTOGRAPHY RESEARCH, INC.",954,LOCATED_IN
"Huawei Technologies Co., Ltd.",631,LOCATED_IN
Parallels International GmbH,976,LOCATED_IN
"Nant Holdings IP, LLC",247,LOCATED_IN
Nordic Semiconductor ASA,1111,LOCATED_IN
"Cadence Design Systems, Inc.",954,LOCATED_IN
D-WAVE SYSTEMS INC.,144,LOCATED_IN
"BLUEBIRD LABS, INC.",113,LOCATED_IN
QUALCOMM Incorporated,950,LOCATED_IN
KPN INNOVATIONS LLC,580,LOCATED_IN
"Zscaler, Inc.",954,LOCATED_IN
DeepMind Technologies Limited,628,LOCATED_IN
Mayo Foundation for Medical Education and Research; Arizona Board of Regents on behalf of Arizona State University,0,LOCATED_IN
Waymo LLC,747,LOCATED_IN
DISTECH CONTROLS INC.,135,LOCATED_IN
"DEEPX CO., LTD.",946,LOCATED_IN
Huazhong University of Science and Technology,476,LOCATED_IN
"ILLUMINA, INC.",950,LOCATED_IN
"Aveva Software, LLC",577,LOCATED_IN
L'OREAL,845,LOCATED_IN
"PassiveLogic, Inc.",464,LOCATED_IN
"Akasa, Inc.",1027,LOCATED_IN
"SAMSUNG DISPLAY CO., LTD.; Seoul National University R&DB Foundation",0,LOCATED_IN
Zhejiang Lab,427,LOCATED_IN
"NASDAQ, INC.",786,LOCATED_IN
Trustees of Tufts College,689,LOCATED_IN
LUMINEX CORPORATION,51,LOCATED_IN
Coupa Software Incorporated,956,LOCATED_IN
HARTFORD FIRE INSURANCE COMPANY,432,LOCATED_IN
"CLOUDFLARE, INC.",951,LOCATED_IN
United Services Automobile Association (USAA),947,LOCATED_IN
Brex Inc.,284,LOCATED_IN
"Wells Fargo Bank, N.A.",951,LOCATED_IN
"PAYPAL, INC.",954,LOCATED_IN
"BEIJING DIDI INFINITY TECHNOLOGY AND DEVELOPMENT CO., LTD.",70,LOCATED_IN
Mulberry Technology Inc.,786,LOCATED_IN
Toshiba Tec Kabushiki Kaisha,1102,LOCATED_IN
Optimizely North America Inc.,766,LOCATED_IN
Alberobello Capital Corporation,187,LOCATED_IN
ADOBE INC.,954,LOCATED_IN
"Concat Systems, Inc.",1129,LOCATED_IN
Maplebear Inc.,951,LOCATED_IN
"Block, Inc.",814,LOCATED_IN
NATIONAL TSING HUA UNIVERSITY,475,LOCATED_IN
"GRAPHEN, INC.",786,LOCATED_IN
S&P Global Inc.,786,LOCATED_IN
NEC CORPORATION,1102,LOCATED_IN
"Meta Platforms Technologies, LLC",697,LOCATED_IN
STATS LLC,199,LOCATED_IN
NHN CLOUD CORPORATION,1050,LOCATED_IN
FEI Company,453,LOCATED_IN
ASML NETHERLANDS B.V.,1142,LOCATED_IN
Koninklijke Philips N.V.,310,LOCATED_IN
SHIMADZU CORPORATION,572,LOCATED_IN
Siemens Healthcare GmbH,321,LOCATED_IN
"Heartflow, Inc.",747,LOCATED_IN
Qure.ai Technologies Private Limited,750,LOCATED_IN
BrightHeart SAS,845,LOCATED_IN
Brainlab AG,751,LOCATED_IN
THE REGENTS OF THE UNIVERSITY OF MICHIGAN; King's College London,0,LOCATED_IN
Elm Company,919,LOCATED_IN
SIKA TECHNOLOGY AG,54,LOCATED_IN
BID GROUP TECHNOLOGIES LTD,879,LOCATED_IN
PROSCIA INC.,855,LOCATED_IN
Shopify Inc.,834,LOCATED_IN
MYCROPS TECHNOLOGIES LTD.,773,LOCATED_IN
"Gracenote, Inc.",786,LOCATED_IN
"Skydio, Inc.",956,LOCATED_IN
"ROYCE GEOSPATIAL CONSULTANTS, INC.",38,LOCATED_IN
"Genius Sports SS, LLC",638,LOCATED_IN
Inha University Research and Business Foundation,493,LOCATED_IN
SUPREMA INC.,988,LOCATED_IN
"University of Maryland, College Park",226,LOCATED_IN
"TruU, Inc.",843,LOCATED_IN
"LNW Gaming, Inc.",586,LOCATED_IN
JIANGSU UNIVERSITY,1240,LOCATED_IN
"METROWEATHER CO., LTD.",572,LOCATED_IN
RED SIX AEROSPACE INC.,966,LOCATED_IN
"LG Display Co., Ltd.",989,LOCATED_IN
"SHARP NEC DISPLAY SOLUTIONS, LTD.",1102,LOCATED_IN
"LX SEMICON CO., LTD",252,LOCATED_IN
"ASAPP, INC.",786,LOCATED_IN
"Pindrop Security, Inc.",44,LOCATED_IN
Spotify AB,1045,LOCATED_IN
"Western Digital Technologies, Inc.",0,LOCATED_IN
"Netlist, Inc.",498,LOCATED_IN
National Kaohsiung University of Science and Technology,535,LOCATED_IN
Verily Life Sciences LLC,1027,LOCATED_IN
Dow Global Technologies LLC,709,LOCATED_IN
"Teladoc Health, Inc.",884,LOCATED_IN
"Ciitizen, LLC",951,LOCATED_IN
"Express Scripts Strategic Development, Inc.",196,LOCATED_IN
"MatrixCare, Inc.",101,LOCATED_IN
"SHANGHAI UNITED IMAGING HEALTHCARE CO., LTD.",993,LOCATED_IN
HVH PRECISION ANALYTICS LLC,1169,LOCATED_IN
"Cognoa, Inc.",843,LOCATED_IN
"Roche Molecular Systems, Inc.",863,LOCATED_IN
"OM1, Inc.",111,LOCATED_IN
Westinghouse Electric Company LLC,987,LOCATED_IN
"Huawei Technologies Co., Ltd.",627,LOCATED_IN
VOLKSWAGEN AKTIENGESELLSCHAFT; AUDI AG,0,LOCATED_IN
DERNetSoft Inc.,951,LOCATED_IN
"SAMSUNG DISPLAY CO., LTD.; RESEARCH & BUSINESS FOUNDATION SUNGKYUNKWAN UNIVERSITY",0,LOCATED_IN
"HRL Laboratories, LLC",656,LOCATED_IN
WISTRON CORP.,785,LOCATED_IN
"CITIGROUP TECHNOLOGY, INC.",786,LOCATED_IN
FRONTIIR PTE LTD.,1012,LOCATED_IN
"Salesforce, Inc.",951,LOCATED_IN
AVAGO TECHNOLOGIES INTERNATIONAL SALES PTE. LIMITED,1012,LOCATED_IN
SONY GROUP CORPORATION,1102,LOCATED_IN
"ASSIA SPE, LLC",1194,LOCATED_IN
"Aviatrix Systems, Inc.",963,LOCATED_IN
Architecture Technology Corporation,306,LOCATED_IN
Syntropy Network Limited,843,LOCATED_IN
"LYNXI TECHNOLOGIES CO., LTD.",70,LOCATED_IN
,298,LOCATED_IN
"Proofpoint, Inc.",1051,LOCATED_IN
"vArmour Networks, Inc.",637,LOCATED_IN
"MOTOROLA SOLUTIONS, INC.",199,LOCATED_IN
"ZenPayroll, Inc.",951,LOCATED_IN
AXS Group LLC,638,LOCATED_IN
ALIBABA GROUP HOLDING LIMITED,823,LOCATED_IN
TENCENT AMERICA LLC,843,LOCATED_IN
"Rovi Guides, Inc.",954,LOCATED_IN
"Groupon, Inc.",199,LOCATED_IN
"SYQURX, INC",963,LOCATED_IN
"TAIWAN SEMICONDUCTOR MANUFACTURING CO., LTD.",475,LOCATED_IN
LandingAI Inc.,0,LOCATED_IN
"ALACS, LLC",931,LOCATED_IN
Cilag GmbH International,1245,LOCATED_IN
Endoluxe Inc.,20,LOCATED_IN
"Aptima, Inc.",1202,LOCATED_IN
UnitedHealth Group Incorporated,723,LOCATED_IN
Canon Medical Systems Corporation,826,LOCATED_IN
Geisinger Clinic,917,LOCATED_IN
"ALIGN TECHNOLOGY, INC.",954,LOCATED_IN
GASTROKLENZ INC.,1040,LOCATED_IN
"BMC MEDICAL CO., LTD.",70,LOCATED_IN
Board of Regents of the University of Texas System,51,LOCATED_IN
"SHENZHEN OUR NEW MEDICAL TECHNOLOGIES DEVELOPMENT CO., LTD.; OUR UNITED CORPORATION",0,LOCATED_IN
SIEMENS HEALTHINEERS INTERNATIONAL AG,1042,LOCATED_IN
SONY INTERACTIVE ENTERTAINMENT INC.,1102,LOCATED_IN
ILLINOIS TOOL WORKS INC.,396,LOCATED_IN
"MITSUBISHI HEAVY INDUSTRIES, LTD.",1102,LOCATED_IN
Samsara Inc.,951,LOCATED_IN
"HITACHI ASTEMO, LTD.",488,LOCATED_IN
California Institute of Technology,849,LOCATED_IN
Vestas Wind Systems A/S,4,LOCATED_IN
VOYAGER INNOVATIONS PTY LTD,1173,LOCATED_IN
Trimble Inc.,1051,LOCATED_IN
"Volta Charging, LLC",951,LOCATED_IN
"ANSYS, INC.",1170,LOCATED_IN
Hitachi Energy Ltd,1246,LOCATED_IN
ASEDASCIENCES AG,979,LOCATED_IN
SecureAuth Corporation,498,LOCATED_IN
"Phaidra, Inc.",985,LOCATED_IN
"Valmont Industries, Inc.",0,LOCATED_IN
"UPTAKE TECHNOLOGIES, INC.",199,LOCATED_IN
"STRONG FORCE TP PORTFOLIO 2022, LLC",349,LOCATED_IN
"HONDA MOTOR CO., LTD.",1102,LOCATED_IN
"Kyndryl, Inc.",786,LOCATED_IN
"TUNEGO, INC.",443,LOCATED_IN
QUANTA COMPUTER INC.,1080,LOCATED_IN
"MAXLINEAR, INC.",163,LOCATED_IN
"Keep Security, LLC",534,LOCATED_IN
AMDOCS DEVELOPMENT LIMITED,615,LOCATED_IN
Veritas Technologies LLC,963,LOCATED_IN
"CAST AI Group, Inc.",302,LOCATED_IN
YAHOO AD TECH LLC,786,LOCATED_IN
Certinia Inc.,954,LOCATED_IN
Liberty Mutual Insurance Company,111,LOCATED_IN
"Workday, Inc.",863,LOCATED_IN
Lodestar Licensing Group LLC,325,LOCATED_IN
RENESAS ELECTRONICS CORPORATION,1102,LOCATED_IN
"Nanning FuLian FuGui Precision Industrial Co., Ltd.",761,LOCATED_IN
"SHANGHAI CAMBRICON INFORMATION TECHNOLOGY CO., LTD",1243,LOCATED_IN
"MOFFETT INTERNATIONAL CO., LIMITED",0,LOCATED_IN
AMADEUS S.A.S.,96,LOCATED_IN
TOPCON CORPORATION,1102,LOCATED_IN
Alpha Micro Tech Inc.,118,LOCATED_IN
"Walmart Apollo, LLC",80,LOCATED_IN
"CASIO COMPUTER CO., LTD.",1102,LOCATED_IN
Kinaxis Inc.,834,LOCATED_IN
BNSF Railway Company,353,LOCATED_IN
"Amazon Technologies, Inc.",909,LOCATED_IN
RCRDCLUB CORPORATION,786,LOCATED_IN
WORKIVA INC.,25,LOCATED_IN
Imagination Technologies Limited,552,LOCATED_IN
Sharper Shape Oy,322,LOCATED_IN
"Sighthound, Inc.",21,LOCATED_IN
"SAMSUNG DISPLAY CO., LTD.",1050,LOCATED_IN
Vim Inc.,951,LOCATED_IN
Raytheon Company,1158,LOCATED_IN
"RackTop Systems, Inc.",371,LOCATED_IN
"OneTrust, LLC",44,LOCATED_IN
"Uber Technologies, Inc.",951,LOCATED_IN
"Humane, Inc.",951,LOCATED_IN
NEXTEAM,954,LOCATED_IN
"Change Healthcare Holdings, LLC",767,LOCATED_IN
Seagate Technology LLC,364,LOCATED_IN
VMware LLC,843,LOCATED_IN
SK hynix Inc.,489,LOCATED_IN
Siemens Industry Software Inc.,607,LOCATED_IN
"E-PLAN, INC.",498,LOCATED_IN
TENCENT TECHNOLOGY (SHENZHEN) COMPANY LIMITED,631,LOCATED_IN
"SAMSUNG DISPLAY CO., LTD.",1229,LOCATED_IN
,723,LOCATED_IN
,1194,LOCATED_IN
"SAMSUNG DISPLAY CO., LTD.",0,LOCATED_IN
"Salesforce, Inc.",0,LOCATED_IN
KPN INNOVATIONS LLC,0,LOCATED_IN
Intel Corporation,951,LOCATED_IN
"SAMSUNG DISPLAY CO., LTD.",513,LOCATED_IN
KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,0,LOCATED_IN
,909,LOCATED_IN
"HITACHI ASTEMO, LTD.",457,LOCATED_IN
"NETAPP, INC.",1051,LOCATED_IN
"DEEPX CO., LTD.",988,LOCATED_IN
Snowflake Inc.,1045,LOCATED_IN
,442,LOCATED_IN
ALIBABA GROUP HOLDING LIMITED,385,LOCATED_IN
Google LLC,0,LOCATED_IN
Waymo LLC,772,LOCATED_IN
"TAIWAN SEMICONDUCTOR MANUFACTURING CO., LTD.",523,LOCATED_IN
"Gracenote, Inc.",316,LOCATED_IN
"SAMSUNG DISPLAY CO., LTD.",529,LOCATED_IN
,1114,LOCATED_IN
"SHANGHAI CAMBRICON INFORMATION TECHNOLOGY CO., LTD",993,LOCATED_IN
,60,LOCATED_IN
Oracle International Corporation,606,LOCATED_IN
,301,LOCATED_IN
Raytheon Company,1088,LOCATED_IN
,1008,LOCATED_IN
SK hynix Inc.,1050,LOCATED_IN
,1159,LOCATED_IN
SK hynix Inc.,1228,LOCATED_IN
SONY INTERACTIVE ENTERTAINMENT INC.,956,LOCATED_IN
ALIBABA GROUP HOLDING LIMITED,0,LOCATED_IN
ALIBABA GROUP HOLDING LIMITED,530,LOCATED_IN
Huazhong University of Science and Technology,1254,LOCATED_IN
,638,LOCATED_IN
Palantir Technologies Inc.,843,LOCATED_IN
"Casetext, Inc.",297,LOCATED_IN
,22,LOCATED_IN
"PAYPAL, INC.",0,LOCATED_IN
Siemens Industry Software Inc.,860,LOCATED_IN
"UATC, LLC",858,LOCATED_IN
,579,LOCATED_IN
CLIMATE LLC,196,LOCATED_IN
Intel Corporation,0,LOCATED_IN
"Beijing Baidu Netcom Science Technology Co., Ltd.",405,LOCATED_IN
"DEEPX CO., LTD.",1050,LOCATED_IN
,364,LOCATED_IN
"Cadence Design Systems, Inc.",0,LOCATED_IN
"WYBOTICS Co., LTD.",1037,LOCATED_IN
AMADEUS S.A.S.,1092,LOCATED_IN
"TAIWAN SEMICONDUCTOR MANUFACTURING CO., LTD.",1068,LOCATED_IN
,956,LOCATED_IN
NVIDIA CORPORATION,954,LOCATED_IN
,517,LOCATED_IN
Oracle International Corporation,904,LOCATED_IN
"CITIGROUP TECHNOLOGY, INC.",1171,LOCATED_IN
Oracle International Corporation,0,LOCATED_IN
Canon Medical Systems Corporation,1101,LOCATED_IN
,70,LOCATED_IN
SONY INTERACTIVE ENTERTAINMENT INC.,0,LOCATED_IN
SIEMENS AKTIENGESELLSCHAFT,250,LOCATED_IN
,945,LOCATED_IN
X Development LLC,772,LOCATED_IN
"Microsoft Technology Licensing, LLC",0,LOCATED_IN
MicroStrategy Incorporated,1122,LOCATED_IN
"Salesforce, Inc.",248,LOCATED_IN
SAP SE,951,LOCATED_IN
,138,LOCATED_IN
"Western Digital Technologies, Inc.",953,LOCATED_IN
International Business Machines Corporation,0,LOCATED_IN
SK hynix Inc.,1011,LOCATED_IN
YAHOO AD TECH LLC,687,LOCATED_IN
Motional AD LLC,0,LOCATED_IN
Google LLC,772,LOCATED_IN
,166,LOCATED_IN
,707,LOCATED_IN
"Huawei Technologies Co., Ltd.",1234,LOCATED_IN
"Beijing Baidu Netcom Science Technology Co., Ltd.",1256,LOCATED_IN
,628,LOCATED_IN
,924,LOCATED_IN
,255,LOCATED_IN
,258,LOCATED_IN
